hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,45,2015,July,30,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,135,0,0,Canceled,6/18/2015
Resort Hotel,0,14,2015,July,30,24,2,2,2,0,0,BB,SVN,Online TA,TA/TO,A,D,0,No Deposit,240,Transient,149.7,1,1,Check-Out,7/28/2015
Resort Hotel,1,53,2015,July,30,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,161.25,0,0,Canceled,6/8/2015
Resort Hotel,0,28,2015,July,30,24,2,2,2,0,0,BB,ALB,Offline TA/TO,TA/TO,A,A,0,No Deposit,177,Transient,107,0,0,Check-Out,7/28/2015
Resort Hotel,0,55,2015,July,30,24,2,3,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,147,Transient-Party,75.44,0,1,Check-Out,7/29/2015
Resort Hotel,0,55,2015,July,30,24,2,3,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,147,Transient-Party,75.44,0,1,Check-Out,7/29/2015
Resort Hotel,0,25,2015,July,30,24,2,5,2,0,0,BB,PRT,Direct,Direct,A,A,1,No Deposit,250,Transient,115,0,0,Check-Out,7/31/2015
Resort Hotel,1,43,2015,July,30,24,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,175,Transient,159.2,0,1,Canceled,7/14/2015
Resort Hotel,1,109,2015,July,30,24,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,163.29,0,2,Canceled,4/22/2015
Resort Hotel,1,62,2015,July,30,24,2,6,2,2,0,BB,PRT,Online TA,TA/TO,H,H,0,No Deposit,240,Transient,210,0,0,Canceled,5/25/2015
Resort Hotel,0,25,2015,July,30,24,2,6,2,0,0,BB,PRT,Direct,TA/TO,D,D,0,No Deposit,240,Transient,154,0,2,Check-Out,8/1/2015
Resort Hotel,0,43,2015,July,30,24,2,7,2,0,0,HB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,166,0,0,Check-Out,8/2/2015
Resort Hotel,0,35,2015,July,30,24,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,E,E,0,No Deposit,95,Transient,132.5,0,0,Check-Out,8/3/2015
Resort Hotel,1,42,2015,July,30,24,3,7,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,95,Transient,107,0,0,Canceled,6/26/2015
Resort Hotel,1,312,2015,July,30,24,4,10,3,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,40,Contract,121.98,0,1,Canceled,7/21/2015
Resort Hotel,0,30,2015,July,30,25,0,0,2,1,0,HB,PRT,Online TA,TA/TO,D,D,0,No Deposit,241,Transient,0,0,0,Check-Out,7/25/2015
Resort Hotel,0,47,2015,July,30,25,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,E,0,No Deposit,261,Transient,133,0,0,Check-Out,7/28/2015
Resort Hotel,0,40,2015,July,30,25,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,A,F,0,No Deposit,134,Transient,107,0,0,Check-Out,7/26/2015
Resort Hotel,0,11,2015,July,30,25,0,1,2,0,0,BB,ESP,Online TA,TA/TO,A,F,0,No Deposit,241,Transient,117.81,0,0,Check-Out,7/26/2015
Resort Hotel,0,39,2015,July,30,25,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,A,F,0,No Deposit,134,Transient,107,0,0,Check-Out,7/26/2015
Resort Hotel,1,39,2015,July,30,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,120.6,0,0,Canceled,7/11/2015
Resort Hotel,0,1,2015,July,30,25,1,1,2,0,0,BB,PRT,Direct,Direct,D,E,0,No Deposit,NULL,Transient,147,0,0,Check-Out,7/27/2015
Resort Hotel,1,12,2015,July,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,153,0,2,Canceled,7/14/2015
Resort Hotel,1,16,2015,July,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,242,Transient,153,0,1,Canceled,7/10/2015
Resort Hotel,1,16,2015,July,30,25,1,1,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,NULL,Transient,134,0,0,Canceled,7/23/2015
Resort Hotel,0,12,2015,July,30,25,1,1,2,0,0,BB,ESP,Online TA,TA/TO,A,E,0,No Deposit,240,Transient,153,0,1,Check-Out,7/27/2015
Resort Hotel,0,51,2015,July,30,25,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,142,Transient,118,0,0,Check-Out,7/28/2015
Resort Hotel,0,67,2015,July,30,25,2,2,2,0,0,BB,GBR,Online TA,TA/TO,A,D,1,No Deposit,240,Transient,134,0,1,Check-Out,7/29/2015
Resort Hotel,0,52,2015,July,30,25,2,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,196,Transient,135,0,2,Check-Out,7/30/2015
Resort Hotel,0,25,2015,July,30,25,2,3,2,1,0,HB,ESP,Online TA,TA/TO,D,D,0,No Deposit,241,Transient,158.77,0,2,Check-Out,7/30/2015
Resort Hotel,0,94,2015,July,30,25,2,3,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,134,1,1,Check-Out,7/30/2015
Resort Hotel,1,54,2015,July,30,25,2,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,134,0,0,Canceled,6/26/2015
Resort Hotel,0,33,2015,July,30,25,2,3,2,2,0,HB,PRT,Online TA,TA/TO,C,C,0,No Deposit,241,Transient,142.03,0,1,Check-Out,7/30/2015
Resort Hotel,0,47,2015,July,30,25,2,3,2,2,0,HB,PRT,Direct,Direct,G,G,1,No Deposit,NULL,Transient,240,0,0,Check-Out,7/30/2015
Resort Hotel,0,43,2015,July,30,25,2,4,2,0,0,BB,IRL,Direct,Direct,A,A,0,No Deposit,250,Transient,134,0,0,Check-Out,7/31/2015
Resort Hotel,1,87,2015,July,30,25,2,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,134,0,3,Canceled,6/2/2015
Resort Hotel,0,54,2015,July,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,242,Transient,147,0,0,Check-Out,8/1/2015
Resort Hotel,0,32,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,176,1,0,Check-Out,8/1/2015
Resort Hotel,1,29,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,120.6,0,1,Canceled,6/27/2015
Resort Hotel,1,96,2015,July,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,166,0,1,Canceled,5/12/2015
Resort Hotel,1,100,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,134,0,0,Canceled,4/17/2015
Resort Hotel,0,54,2015,July,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,242,Transient,147,0,0,Check-Out,8/1/2015
Resort Hotel,0,75,2015,July,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,D,D,1,No Deposit,240,Transient,167,0,1,Check-Out,8/1/2015
Resort Hotel,0,31,2015,July,30,25,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,142,Transient,107.2,1,0,Check-Out,8/1/2015
Resort Hotel,1,25,2015,July,30,25,2,6,1,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,250,Transient,131.63,0,0,Canceled,7/3/2015
Resort Hotel,0,61,2015,July,30,25,2,6,3,0,0,HB,GBR,Online TA,TA/TO,E,E,0,No Deposit,105,Transient,233.05,1,0,Check-Out,8/2/2015
Resort Hotel,0,60,2015,July,30,25,2,6,2,0,0,HB,GBR,Online TA,TA/TO,A,A,1,No Deposit,147,Transient,90.12,0,1,Check-Out,8/2/2015
Resort Hotel,1,31,2015,July,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,120.6,0,1,Canceled,6/29/2015
Resort Hotel,1,107,2015,July,30,25,3,6,1,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,125,0,2,Canceled,4/15/2015
Resort Hotel,1,31,2015,July,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,154,0,1,Canceled,6/29/2015
Resort Hotel,0,115,2015,July,30,25,4,6,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,120.6,0,2,Check-Out,8/4/2015
Resort Hotel,0,59,2015,July,30,25,4,8,2,0,0,BB,IRL,Offline TA/TO,TA/TO,D,D,0,No Deposit,8,Contract,114.25,0,1,Check-Out,8/6/2015
Resort Hotel,1,85,2015,July,30,25,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,8,Contract,107,0,0,Canceled,7/3/2015
Resort Hotel,0,0,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,A,D,0,No Deposit,241,Transient,88.55,0,0,Check-Out,8/1/2015
Resort Hotel,1,299,2015,July,30,25,2,5,2,1,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,149,0,1,Canceled,3/25/2015
Resort Hotel,0,50,2015,July,30,25,2,5,3,0,0,BB,PRT,Direct,Direct,G,G,0,No Deposit,NULL,Transient,195,1,0,Check-Out,8/1/2015
Resort Hotel,1,50,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,164,0,0,Canceled,6/8/2015
Resort Hotel,1,88,2015,July,31,26,2,2,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,154,0,1,Canceled,5/15/2015
Resort Hotel,1,116,2015,July,31,26,2,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,120.6,0,1,Canceled,6/18/2015
Resort Hotel,0,47,2015,July,31,26,2,1,2,0,0,BB,ESP,Online TA,TA/TO,A,D,0,No Deposit,240,Transient,103.5,0,0,Check-Out,7/29/2015
Resort Hotel,0,48,2015,July,31,26,2,1,2,0,0,BB,CN,Online TA,TA/TO,A,D,0,No Deposit,240,Transient-Party,115,0,3,Check-Out,7/29/2015
Resort Hotel,1,54,2015,July,31,26,2,4,2,1,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,241,Transient,95.02,0,2,Canceled,6/3/2015
Resort Hotel,1,33,2015,July,31,26,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,E,E,0,No Deposit,5,Transient,132.5,0,0,Canceled,6/25/2015
Resort Hotel,0,73,2015,July,31,26,2,3,3,0,0,HB,PRT,Direct,Direct,E,E,0,No Deposit,250,Transient,209,0,1,Check-Out,7/31/2015
Resort Hotel,1,54,2015,July,31,26,2,4,2,1,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,241,Transient,95.02,0,2,Canceled,6/3/2015
Resort Hotel,1,33,2015,July,31,26,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,E,E,0,No Deposit,5,Transient,132.5,0,0,Canceled,6/25/2015
Resort Hotel,0,38,2015,July,31,26,2,5,2,2,0,HB,ESP,Direct,Direct,C,C,0,No Deposit,250,Transient,180,0,0,Check-Out,8/2/2015
Resort Hotel,0,34,2015,July,31,26,2,0,2,0,0,BB,RUS,Online TA,TA/TO,A,A,0,No Deposit,241,Transient,103.18,0,0,Check-Out,7/28/2015
Resort Hotel,0,130,2015,July,31,26,2,5,2,0,0,HB,PRT,Direct,Direct,E,E,0,No Deposit,250,Transient,174.01,0,1,Check-Out,8/2/2015
Resort Hotel,1,39,2015,July,31,26,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,134,Transient,133,0,1,Canceled,6/17/2015
Resort Hotel,1,39,2015,July,31,26,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,134,Transient,133,0,1,Canceled,6/17/2015
Resort Hotel,0,45,2015,July,31,26,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,142,Transient,107.2,0,0,Check-Out,8/2/2015
Resort Hotel,0,31,2015,July,31,27,0,0,2,0,0,BB,PRT,Online TA,TA/TO,A,I,1,No Deposit,241,Transient,0,0,0,Check-Out,7/27/2015
Resort Hotel,1,48,2015,July,31,27,1,1,2,2,0,BB,PRT,Online TA,TA/TO,H,H,0,No Deposit,240,Transient,210,0,1,Canceled,7/3/2015
Resort Hotel,0,59,2015,July,31,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,145,1,0,Check-Out,7/29/2015
Resort Hotel,1,48,2015,July,31,27,1,1,2,2,0,BB,PRT,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,195,0,1,Canceled,7/3/2015
Resort Hotel,1,48,2015,July,31,27,1,1,1,0,0,HB,PRT,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,124.2,0,1,Canceled,6/15/2015
Resort Hotel,1,48,2015,July,31,27,1,1,2,0,0,HB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,167,0,1,Canceled,6/15/2015
Resort Hotel,0,48,2015,July,31,27,1,2,2,0,0,BB,PRT,Online TA,TA/TO,E,F,0,No Deposit,240,Transient,145,1,0,Check-Out,7/30/2015
Resort Hotel,0,96,2015,July,31,27,1,2,2,0,0,HB,PRT,Online TA,TA/TO,A,E,0,No Deposit,240,Transient,166,0,2,Check-Out,7/30/2015
Resort Hotel,0,51,2015,July,31,27,1,2,2,0,0,BB,ESP,Direct,Direct,A,G,0,No Deposit,250,Transient,115,0,0,Check-Out,7/30/2015
Resort Hotel,0,96,2015,July,31,27,1,2,2,0,0,HB,PRT,Online TA,TA/TO,A,E,0,No Deposit,240,Transient,166,1,2,Check-Out,7/30/2015
Resort Hotel,1,41,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,120.6,0,0,Canceled,6/17/2015
Resort Hotel,0,6,2015,July,31,27,1,3,2,0,0,BB,ESP,Direct,Direct,F,F,5,No Deposit,NULL,Transient,162,0,2,Check-Out,7/31/2015
Resort Hotel,0,27,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,D,0,No Deposit,240,Transient,153,0,0,Check-Out,7/31/2015
Resort Hotel,0,28,2015,July,31,27,1,3,2,0,0,HB,ESP,Offline TA/TO,TA/TO,A,C,0,No Deposit,142,Transient,133.2,0,0,Check-Out,7/31/2015
Resort Hotel,0,30,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,D,0,No Deposit,240,Transient,134,0,1,Check-Out,7/31/2015
Resort Hotel,0,45,2015,July,31,27,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,A,A,0,No Deposit,196,Transient,107,1,2,Check-Out,7/31/2015
Resort Hotel,0,52,2015,July,31,27,1,3,2,1,0,HB,PRT,Direct,Direct,D,F,0,No Deposit,NULL,Transient,145,0,2,Check-Out,7/31/2015
Resort Hotel,0,31,2015,July,31,27,1,3,2,0,0,HB,ESP,Direct,Direct,A,C,0,No Deposit,250,Transient,145,0,0,Check-Out,7/31/2015
Resort Hotel,1,74,2015,July,31,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,171,Transient,107,0,1,Canceled,6/29/2015
Resort Hotel,0,31,2015,July,31,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,F,F,0,No Deposit,36,Transient,167.2,0,0,Check-Out,7/31/2015
Resort Hotel,1,87,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,134,0,2,Canceled,5/9/2015
Resort Hotel,0,48,2015,July,31,27,1,3,2,1,0,BB,PRT,Online TA,TA/TO,A,C,1,No Deposit,240,Transient,130,0,0,Check-Out,7/31/2015
Resort Hotel,1,41,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,164,0,0,Canceled,6/17/2015
Resort Hotel,0,35,2015,July,31,27,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,196,Transient,149,0,0,Check-Out,7/31/2015
Resort Hotel,0,28,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,154,1,0,Check-Out,8/1/2015
Resort Hotel,0,77,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,G,G,1,No Deposit,240,Transient,195,0,1,Check-Out,8/1/2015
Resort Hotel,1,33,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,134,0,0,Canceled,6/25/2015
Resort Hotel,0,30,2015,July,31,27,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,5,Transient,107.2,0,0,Check-Out,8/1/2015
Resort Hotel,1,34,2015,July,31,27,1,4,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,164,0,0,Canceled,7/6/2015
Resort Hotel,1,298,2015,July,31,27,1,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,175,Transient,183.45,0,1,Canceled,3/17/2015
Resort Hotel,0,35,2015,July,31,27,1,5,2,0,0,HB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,159.6,1,1,Check-Out,8/2/2015
Resort Hotel,0,40,2015,July,31,27,1,5,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,120.6,0,0,Check-Out,8/2/2015
Resort Hotel,1,101,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,164,0,2,Canceled,5/13/2015
Resort Hotel,1,101,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,219.43,0,2,Canceled,5/13/2015
Resort Hotel,1,101,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,134,0,2,Canceled,5/13/2015
Resort Hotel,1,101,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,164,0,2,Canceled,5/13/2015
Resort Hotel,0,38,2015,July,31,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,142,Transient,107.2,0,0,Check-Out,8/3/2015
Resort Hotel,0,76,2015,July,31,27,2,5,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,241,Transient,102.72,0,1,Check-Out,8/3/2015
Resort Hotel,0,70,2015,July,31,28,0,1,2,1,0,BB,GBR,Online TA,TA/TO,D,E,0,No Deposit,241,Transient,114.85,0,1,Check-Out,7/29/2015
Resort Hotel,0,70,2015,July,31,28,0,1,2,1,0,BB,USA,Online TA,TA/TO,D,E,0,No Deposit,241,Transient,114.85,0,1,Check-Out,7/29/2015
Resort Hotel,0,68,2015,July,31,28,0,2,2,0,0,BB,PRT,Online TA,TA/TO,D,E,0,No Deposit,240,Transient,135,1,1,Check-Out,7/30/2015
Resort Hotel,1,63,2015,July,31,28,0,3,2,2,0,BB,PRT,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,195,0,0,Canceled,7/7/2015
Resort Hotel,1,11,2015,July,31,28,0,3,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,173,0,0,Canceled,7/27/2015
Resort Hotel,0,32,2015,July,31,28,0,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO,A,A,0,No Deposit,177,Transient,107,0,1,Check-Out,8/1/2015
Resort Hotel,0,29,2015,July,31,28,0,4,2,0,0,BB,RUS,Offline TA/TO,TA/TO,A,A,0,No Deposit,171,Transient,107,0,1,Check-Out,8/1/2015
Resort Hotel,0,47,2015,July,31,28,0,4,2,0,0,BB,PRT,Direct,Direct,F,F,0,No Deposit,NULL,Transient,164,0,2,Check-Out,8/1/2015
Resort Hotel,0,50,2015,July,31,28,0,5,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,138.8,0,1,Check-Out,8/2/2015
Resort Hotel,1,29,2015,July,31,28,0,5,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,154,0,2,Canceled,7/16/2015
Resort Hotel,0,36,2015,July,31,28,0,5,2,0,0,BB,ESP,Direct,Direct,D,D,0,No Deposit,250,Transient,135,0,0,Check-Out,8/2/2015
Resort Hotel,0,49,2015,July,31,28,1,5,2,0,0,BB,NOR,Online TA,TA/TO,A,A,0,No Deposit,241,Transient,103.18,0,1,Check-Out,8/3/2015
Resort Hotel,1,70,2015,July,31,28,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,D,D,0,No Deposit,8,Contract,115.5,0,0,Canceled,5/22/2015
Resort Hotel,0,110,2015,July,31,28,2,8,2,0,0,BB,USA,Offline TA/TO,TA/TO,A,D,1,No Deposit,6,Transient,90.95,0,1,Check-Out,8/7/2015
Resort Hotel,0,8,2015,July,31,29,0,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,D,I,0,No Deposit,142,Contract,0,0,0,Check-Out,7/29/2015
Resort Hotel,1,119,2015,July,31,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,108.54,0,1,Canceled,4/4/2015
Resort Hotel,0,30,2015,July,31,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO,A,E,0,No Deposit,240,Transient,146,1,2,Check-Out,8/2/2015
Resort Hotel,1,29,2015,July,31,29,1,4,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,165.4,0,1,Canceled,7/2/2015
Resort Hotel,0,71,2015,July,31,29,1,4,2,0,0,BB,GBR,Online TA,TA/TO,A,C,0,No Deposit,240,Transient,134,0,0,Check-Out,8/3/2015
Resort Hotel,1,37,2015,July,31,29,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,196,Transient,133,0,1,Canceled,7/27/2015
Resort Hotel,1,40,2015,July,31,29,1,4,3,0,0,HB,PRT,Direct,Direct,H,H,0,No Deposit,NULL,Transient,240,0,0,Canceled,6/22/2015
Resort Hotel,0,37,2015,July,31,29,1,4,2,0,0,HB,PRT,Direct,Direct,A,D,0,No Deposit,250,Transient,157,0,1,Check-Out,8/3/2015
Resort Hotel,0,0,2015,July,31,29,0,1,2,2,0,BB,PRT,Direct,Direct,H,H,0,No Deposit,NULL,Transient,188,0,0,Check-Out,7/30/2015
Resort Hotel,1,37,2015,July,31,29,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,196,Transient,133,0,1,Canceled,7/27/2015
Resort Hotel,0,37,2015,July,31,29,1,4,2,0,0,HB,PRT,Direct,Direct,A,D,0,No Deposit,250,Transient,145,0,1,Check-Out,8/3/2015
Resort Hotel,0,97,2015,July,31,29,1,4,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,134,0,2,Check-Out,8/3/2015
Resort Hotel,1,71,2015,July,31,29,1,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,134,0,0,Canceled,5/23/2015
Resort Hotel,1,118,2015,July,31,29,1,4,2,0,0,HB,PRT,Online TA,TA/TO,D,D,1,No Deposit,240,Transient,186,0,2,Canceled,7/10/2015
Resort Hotel,0,102,2015,July,31,29,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,D,0,No Deposit,6,Transient,90.95,0,1,Check-Out,8/5/2015
Resort Hotel,1,54,2015,July,31,29,2,5,2,0,0,BB,PRT,Online TA,TA/TO,F,F,0,No Deposit,241,Transient,141.65,0,0,Canceled,6/8/2015
Resort Hotel,1,58,2015,July,31,29,2,5,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,147,Transient,99.24,0,0,Canceled,6/5/2015
Resort Hotel,0,34,2015,July,31,29,2,4,2,0,0,BB,GBR,Online TA,TA/TO,A,D,0,No Deposit,241,Transient,108.06,0,1,Check-Out,8/4/2015
Resort Hotel,1,105,2015,July,31,29,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,6,Transient,90.95,0,0,Canceled,4/15/2015
Resort Hotel,1,47,2015,July,31,29,2,6,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,242,Transient,148.63,0,1,Canceled,6/17/2015
Resort Hotel,1,15,2015,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,D,D,1,No Deposit,240,Transient,173,0,3,Canceled,7/16/2015
Resort Hotel,0,37,2015,July,31,30,0,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO,A,F,1,No Deposit,134,Transient,107,0,0,Check-Out,7/31/2015
Resort Hotel,1,0,2015,July,31,30,0,1,1,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,NULL,Transient,114,0,0,Canceled,7/30/2015
Resort Hotel,1,8,2015,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,A,H,0,No Deposit,240,Transient,153,0,1,Canceled,7/30/2015
Resort Hotel,0,17,2015,July,31,30,0,2,2,0,0,BB,GBR,Online TA,TA/TO,A,E,0,No Deposit,240,Transient,153,0,1,Check-Out,8/1/2015
Resort Hotel,0,3,2015,July,31,30,0,3,3,1,0,HB,PRT,Direct,Direct,G,G,0,No Deposit,NULL,Transient,250.33,0,2,Check-Out,8/2/2015
Resort Hotel,1,30,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,242,Transient,146.67,0,2,Canceled,7/6/2015
Resort Hotel,1,31,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,242,Transient,154,0,2,Canceled,6/30/2015
Resort Hotel,1,66,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,120.6,0,0,Canceled,6/11/2015
Resort Hotel,0,52,2015,July,31,30,0,3,2,2,0,FB,ESP,Offline TA/TO,TA/TO,C,C,0,No Deposit,196,Transient,280.74,1,0,Check-Out,7/30/2015
Resort Hotel,0,20,2015,July,31,30,1,3,2,1,0,BB,BRA,Online TA,TA/TO,A,C,0,No Deposit,240,Transient,193,0,1,Check-Out,8/3/2015
Resort Hotel,1,30,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,242,Transient,146.67,0,2,Canceled,7/6/2015
Resort Hotel,1,31,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,242,Transient,154,0,2,Canceled,6/30/2015
Resort Hotel,1,62,2015,July,31,30,1,3,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,154.5,0,0,Canceled,6/9/2015
